market_id,question,event_title,volume,created_at,end_date
549432,"Bitcoin Up or Down - June 5, 8 AM ET","Bitcoin Up or Down - June 5, 8 AM ET",9659.24333,2025-06-03 11:08:32.000000 UTC,2025-06-05 12:00:00.000000 UTC
660172,"Bitcoin Up or Down - November 1, 7:30PM-7:45PM ET","Bitcoin Up or Down - November 1, 7:30PM-7:45PM ET",9657.628846,2025-11-01 20:31:53.000000 UTC,2025-11-01 23:45:00.000000 UTC
591480,"Will the price of Bitcoin be above $113,500 on September 9 at 12PM ET?","Bitcoin above ___ on September 9, 12PM ET?",9655.1979,2025-09-09 10:00:00.000000 UTC,2025-09-09 16:00:00.000000 UTC
548141,Bitcoin Up or Down – May 30 (6 PM ET Candle),Bitcoin Up or Down – May 30 (6 PM ET Candle),9648.389348,2025-05-29 09:59:40.000000 UTC,2025-05-30 12:00:00.000000 UTC
656658,"Bitcoin Up or Down - October 30, 10:15AM-10:30AM ET","Bitcoin Up or Down - October 30, 10:15AM-10:30AM ET",9637.527669,2025-10-30 11:16:50.000000 UTC,2025-10-30 14:30:00.000000 UTC
568174,Will Bitcoin dip to $114K July 21–27?,What price will Bitcoin hit July 21-27?,9634.604157,2025-07-26 11:27:30.000000 UTC,2026-04-16 00:21:51.000000 UTC
659701,"Bitcoin Up or Down - November 1, 12:15PM-12:30PM ET","Bitcoin Up or Down - November 1, 12:15PM-12:30PM ET",9633.182348,2025-11-01 13:16:54.000000 UTC,2025-11-01 16:30:00.000000 UTC
636540,"Bitcoin Up or Down - October 15, 8:30AM-8:45AM ET","Bitcoin Up or Down - October 15, 8:30AM-8:45AM ET",9632.208235,2025-10-15 09:31:52.000000 UTC,2025-10-15 12:45:00.000000 UTC
2128958,"Bitcoin Up or Down - May 1, 9:30PM-9:45PM ET","Bitcoin Up or Down - May 1, 9:30PM-9:45PM ET",9631.0687340000077,2026-05-01 01:37:25.000000 UTC,2026-05-02 01:45:00.000000 UTC
660745,"Bitcoin Up or Down - November 2, 2:30PM-2:45PM ET","Bitcoin Up or Down - November 2, 2:30PM-2:45PM ET",9630.916779,2025-11-02 16:31:51.000000 UTC,2025-11-02 19:45:00.000000 UTC
677392,"Bitcoin Up or Down - November 12, 5:30PM-5:45PM ET","Bitcoin Up or Down - November 12, 5:30PM-5:45PM ET",9625.552241,2025-11-11 22:32:24.000000 UTC,2025-11-12 22:45:00.000000 UTC
2123083,"Bitcoin Up or Down - May 1, 1:15AM-1:30AM ET","Bitcoin Up or Down - May 1, 1:15AM-1:30AM ET",9622.1254500000032,2026-04-30 05:21:54.000000 UTC,2026-05-01 05:30:00.000000 UTC
1450142,"Will Trump say ""Bitcoin"" in March?",What will Trump say in March?,9621.702989999998,2026-02-26 20:40:39.000000 UTC,2026-03-31 00:00:00.000000 UTC
653497,"Bitcoin Up or Down - October 28, 8:45AM-9:00AM ET","Bitcoin Up or Down - October 28, 8:45AM-9:00AM ET",9619.951216,2025-10-28 09:46:50.000000 UTC,2025-10-28 13:00:00.000000 UTC
637319,"Bitcoin Up or Down - October 16, 8:00AM-8:15AM ET","Bitcoin Up or Down - October 16, 8:00AM-8:15AM ET",9617.914062,2025-10-16 09:01:48.000000 UTC,2025-10-16 12:15:00.000000 UTC
605510,"Will the price of Bitcoin be between $120,000 and $122,000 on September 27?",Bitcoin price on September 27?,9612.99,2025-09-20 16:00:00.000000 UTC,2025-09-27 16:00:00.000000 UTC
775074,"Bitcoin Up or Down - December 1, 10:15AM-10:30AM ET","Bitcoin Up or Down - December 1, 10:15AM-10:30AM ET",9602.127633,2025-11-30 15:17:20.000000 UTC,2025-12-01 15:30:00.000000 UTC
650488,"Bitcoin Up or Down - October 26, 11:15AM-11:30AM ET","Bitcoin Up or Down - October 26, 11:15AM-11:30AM ET",9600.994266,2025-10-26 12:16:48.000000 UTC,2025-10-26 15:30:00.000000 UTC
2116629,"Will the price of Bitcoin be above $76,000 on May 6?",Bitcoin above ___ on May 6?,9599.8222559999977,2026-04-29 16:00:08.000000 UTC,2026-05-06 16:00:00.000000 UTC
2122020,"Will Bitcoin dip to $73,000 on April 30?",What price will Bitcoin hit on April 30?,9599.45322,2026-04-30 04:00:02.000000 UTC,2026-05-01 04:00:00.000000 UTC
1965094,"Will Bitcoin dip to $65,000 on April 13?",What price will Bitcoin hit on April 13?,9586.0733299999956,2026-04-13 04:00:03.000000 UTC,2026-04-14 04:00:00.000000 UTC
631895,"Bitcoin Up or Down - October 11, 3:15PM-3:30PM ET","Bitcoin Up or Down - October 11, 3:15PM-3:30PM ET",9582.970908,2025-10-11 16:16:47.000000 UTC,2025-10-11 19:30:00.000000 UTC
670803,"Bitcoin Up or Down - November 8, 7:00AM-7:15AM ET","Bitcoin Up or Down - November 8, 7:00AM-7:15AM ET",9577.732732,2025-11-08 09:01:54.000000 UTC,2025-11-08 12:15:00.000000 UTC
675061,"Bitcoin Up or Down - November 11, 4:00PM-8:00PM ET","Bitcoin Up or Down - November 11, 4:00PM-8:00PM ET",9573.115985,2025-11-10 21:09:24.000000 UTC,2025-11-12 01:00:00.000000 UTC
1993108,"Bitcoin Up or Down - April 16, 1:30PM-1:45PM ET","Bitcoin Up or Down - April 16, 1:30PM-1:45PM ET",9567.1663779999944,2026-04-15 17:37:25.000000 UTC,2026-04-16 17:45:00.000000 UTC
870653,"Bitcoin Up or Down - December 7, 4:00PM-8:00PM ET","Bitcoin Up or Down - December 7, 4:00PM-8:00PM ET",9566.126019,2025-12-06 21:01:46.000000 UTC,2025-12-08 01:00:00.000000 UTC
2137768,"Bitcoin Up or Down - May 3, 12:15AM-12:30AM ET","Bitcoin Up or Down - May 3, 12:15AM-12:30AM ET",9563.8957329999939,2026-05-02 04:21:56.000000 UTC,2026-05-03 04:30:00.000000 UTC
609374,"Will the price of Bitcoin be between $112,500 and $113,000 on September 23 at 12PM ET?","Bitcoin Price - September 23, 12PM ET",9554.898894,2025-09-23 10:00:01.000000 UTC,2025-09-23 16:00:00.000000 UTC
871098,"Bitcoin Up or Down - December 7, 4:15PM-4:30PM ET","Bitcoin Up or Down - December 7, 4:15PM-4:30PM ET",9554.514967,2025-12-06 21:17:21.000000 UTC,2025-12-07 21:30:00.000000 UTC
1993950,"Bitcoin Up or Down - April 16, 4:00PM-8:00PM ET","Bitcoin Up or Down - April 16, 4:00PM-8:00PM ET",9545.7215219999962,2026-04-15 20:06:58.000000 UTC,2026-04-17 00:00:00.000000 UTC
621910,"Bitcoin Up or Down - October 5, 1:15AM-1:30AM ET","Bitcoin Up or Down - October 5, 1:15AM-1:30AM ET",9535.532362,2025-10-05 02:17:05.000000 UTC,2025-10-05 05:30:00.000000 UTC
617915,"Bitcoin Up or Down - September 30, 6:00AM-6:15AM ET","Bitcoin Up or Down - September 30, 6:00AM-6:15AM ET",9523.744518,2025-09-30 07:01:54.000000 UTC,2025-09-30 10:15:00.000000 UTC
638493,"Bitcoin Up or Down - October 17, 3:15PM-3:30PM ET","Bitcoin Up or Down - October 17, 3:15PM-3:30PM ET",9522.670153,2025-10-17 16:16:55.000000 UTC,2025-10-17 19:30:00.000000 UTC
593857,"Will the price of Bitcoin be above $122,000 on September 18?",Bitcoin above ___ on September 18?,9517.460511,2025-09-11 16:00:01.000000 UTC,2025-09-18 16:00:00.000000 UTC
1823965,"Will Bitcoin dip to $59,000 on April 2?",What price will Bitcoin hit on April 2?,9517.1165000000019,2026-04-02 04:00:04.000000 UTC,2026-04-03 04:00:00.000000 UTC
636615,"Bitcoin Up or Down - October 15, 12:15PM-12:30PM ET","Bitcoin Up or Down - October 15, 12:15PM-12:30PM ET",9513.527687,2025-10-15 13:16:47.000000 UTC,2025-10-15 16:30:00.000000 UTC
2049208,"Will Bitcoin reach $85,000 on April 22?",What price will Bitcoin hit on April 22?,9513.5192389999957,2026-04-22 04:00:01.000000 UTC,2026-04-23 04:00:00.000000 UTC
690508,"Bitcoin Up or Down - November 19, 5:15PM-5:30PM ET","Bitcoin Up or Down - November 19, 5:15PM-5:30PM ET",9512.988754,2025-11-18 22:17:24.000000 UTC,2025-11-19 22:30:00.000000 UTC
2124078,"Bitcoin above 75,800 on April 30, 7AM ET?","Bitcoin above ___ on April 30, 7AM ET?",9506.4405,2026-04-30 09:40:01.000000 UTC,2026-04-30 11:00:00.000000 UTC
642494,"Bitcoin Up or Down - October 21, 11:45AM-12:00PM ET","Bitcoin Up or Down - October 21, 11:45AM-12:00PM ET",9505.101701,2025-10-21 12:47:02.000000 UTC,2025-10-21 16:00:00.000000 UTC
583558,Will the price of Bitcoin be between $107K and $108K on August 30 at 4PM ET?,"Bitcoin Price - August 30, 4PM ET",9504.79839,2025-08-29 17:29:41.000000 UTC,2025-08-30 20:00:00.000000 UTC
2069977,"Bitcoin Up or Down - April 25, 1:30PM-1:45PM ET","Bitcoin Up or Down - April 25, 1:30PM-1:45PM ET",9504.4275800000032,2026-04-24 17:36:53.000000 UTC,2026-04-25 17:45:00.000000 UTC
535834,"Will Trump say ""Crypto"" or ""Bitcoin"" during his cabinet meeting on April 10?",What will Trump say during Cabinet Meeting on April 10?,9503.196809,2025-04-09 22:06:25.000000 UTC,2025-04-10 12:00:00.000000 UTC
639991,"Bitcoin Up or Down - October 19, 9:00PM-9:15PM ET","Bitcoin Up or Down - October 19, 9:00PM-9:15PM ET",9495.556503,2025-10-19 22:01:50.000000 UTC,2025-10-20 01:15:00.000000 UTC
627231,"Bitcoin Up or Down - October 8, 4:30AM-4:45AM ET","Bitcoin Up or Down - October 8, 4:30AM-4:45AM ET",9495.378037,2025-10-08 05:31:55.000000 UTC,2025-10-08 08:45:00.000000 UTC
548829,"Bitcoin Up or Down - June 2, 4 PM ET","Bitcoin Up or Down - June 2, 4 PM ET",9495.17478,2025-06-01 21:05:29.000000 UTC,2025-06-02 17:00:00.000000 UTC
640014,"Bitcoin Up or Down - October 19, 9:45PM-10:00PM ET","Bitcoin Up or Down - October 19, 9:45PM-10:00PM ET",9493.115883,2025-10-19 22:46:58.000000 UTC,2025-10-20 02:00:00.000000 UTC
1933542,"Bitcoin above 72,400 on April 10, 1AM ET?","Bitcoin above ___ on April 10, 1AM ET?",9492.8011,2026-04-10 03:40:01.000000 UTC,2026-04-10 05:00:00.000000 UTC
549957,"Bitcoin Up or Down - June 7, 5 AM ET","Bitcoin Up or Down - June 7, 5 AM ET",9490.858936,2025-06-05 10:10:47.000000 UTC,2025-06-07 00:00:00.000000 UTC
672852,"Bitcoin Up or Down - November 9, 2:45PM-3:00PM ET","Bitcoin Up or Down - November 9, 2:45PM-3:00PM ET",9483.796679,2025-11-09 16:46:53.000000 UTC,2025-11-09 20:00:00.000000 UTC
2106974,"Will the price of Bitcoin be between $70,000 and $72,000 on May 5?",Bitcoin price on May 5?,9480.336301,2026-04-28 16:00:02.000000 UTC,2026-05-05 16:00:00.000000 UTC
549974,"Bitcoin Up or Down - June 7, 10 PM ET","Bitcoin Up or Down - June 7, 10 PM ET",9476.310628,2025-06-05 10:30:29.000000 UTC,2025-06-07 00:00:00.000000 UTC
686126,"Bitcoin Up or Down - November 17, 6:45PM-7:00PM ET","Bitcoin Up or Down - November 17, 6:45PM-7:00PM ET",9476.175928,2025-11-16 23:47:27.000000 UTC,2025-11-18 00:00:00.000000 UTC
624796,"Bitcoin Up or Down - October 7, 11:15AM-11:30AM ET","Bitcoin Up or Down - October 7, 11:15AM-11:30AM ET",9466.422451,2025-10-07 12:16:55.000000 UTC,2025-10-07 15:30:00.000000 UTC
673308,"Bitcoin Up or Down - November 9, 6:45PM-7:00PM ET","Bitcoin Up or Down - November 9, 6:45PM-7:00PM ET",9465.59255,2025-11-09 20:46:55.000000 UTC,2025-11-10 00:00:00.000000 UTC
846163,"Bitcoin Up or Down - December 6, 10:45PM-11:00PM ET","Bitcoin Up or Down - December 6, 10:45PM-11:00PM ET",9447.297664,2025-12-06 03:47:32.000000 UTC,2025-12-07 04:00:00.000000 UTC
550301,"Bitcoin Up or Down - June 8, 5 AM ET","Bitcoin Up or Down - June 8, 5 AM ET",9446.661882,2025-06-06 12:15:51.000000 UTC,2025-06-08 09:00:00.000000 UTC
583585,"Will the price of Bitcoin be above $107,000 on August 29 at 8PM ET?","Bitcoin above ___ on August 29, 8PM ET?",9442.816105,2025-08-29 18:00:00.000000 UTC,2025-08-30 00:00:00.000000 UTC
686031,"Bitcoin Up or Down - November 17, 5:00PM-5:15PM ET","Bitcoin Up or Down - November 17, 5:00PM-5:15PM ET",9441.539439,2025-11-16 22:02:24.000000 UTC,2025-11-17 22:15:00.000000 UTC
603789,"Will the price of Bitcoin be between $116,000 and $116,500 on September 19 at 8AM ET?","Bitcoin Price - September 19, 8AM ET",9440.811738,2025-09-19 06:00:01.000000 UTC,2025-09-19 12:00:00.000000 UTC
587174,"Will the price of Bitcoin be above $111,000 on September 3 at 8PM ET?","Bitcoin above ___ on September 3, 8PM ET?",9436.765,2025-09-03 18:00:00.000000 UTC,2025-09-04 00:00:00.000000 UTC
1034522,"Bitcoin Up or Down - December 28, 12:00AM-4:00AM ET","Bitcoin Up or Down - December 28, 12:00AM-4:00AM ET",9430.001089,2025-12-27 05:01:47.000000 UTC,2025-12-28 09:00:00.000000 UTC
646882,"Bitcoin Up or Down - October 23, 5:00PM-5:15PM ET","Bitcoin Up or Down - October 23, 5:00PM-5:15PM ET",9423.087498,2025-10-23 18:01:50.000000 UTC,2025-10-23 21:15:00.000000 UTC
656596,"Bitcoin Up or Down - October 30, 7:15AM-7:30AM ET","Bitcoin Up or Down - October 30, 7:15AM-7:30AM ET",9422.046232,2025-10-30 08:16:49.000000 UTC,2025-10-30 11:30:00.000000 UTC
2127845,"Bitcoin Up or Down - May 1, 4:15PM-4:30PM ET","Bitcoin Up or Down - May 1, 4:15PM-4:30PM ET",9421.640027,2026-04-30 20:22:25.000000 UTC,2026-05-01 20:30:00.000000 UTC
593850,"Will the price of Bitcoin be above $108,000 on September 18?",Bitcoin above ___ on September 18?,9419.137213,2025-09-11 16:00:01.000000 UTC,2025-09-18 16:00:00.000000 UTC
680763,"Bitcoin Up or Down - November 14, 12:00PM-4:00PM ET","Bitcoin Up or Down - November 14, 12:00PM-4:00PM ET",9414.108593,2025-11-13 17:01:39.000000 UTC,2025-11-14 21:00:00.000000 UTC
615841,"Will the price of Bitcoin be above $102,000 on October 4?",Bitcoin above ___ on October 4?,9411.761784,2025-09-27 16:00:02.000000 UTC,2025-10-04 16:00:00.000000 UTC
547538,Bitcoin Up or Down – May 28 (6 AM ET Candle),Bitcoin Up or Down – May 28 (6 AM ET Candle),9393.717843,2025-05-27 12:29:36.000000 UTC,2025-05-28 12:00:00.000000 UTC
2018971,"Will Bitcoin reach $76,000 on April 19?",What price will Bitcoin hit on April 19?,9390.3410820000045,2026-04-19 04:00:03.000000 UTC,2026-04-20 04:00:00.000000 UTC
649416,"Bitcoin Up or Down - October 25, 11:45AM-12:00PM ET","Bitcoin Up or Down - October 25, 11:45AM-12:00PM ET",9385.152187,2025-10-25 12:46:49.000000 UTC,2025-10-25 16:00:00.000000 UTC
661088,"Bitcoin Up or Down - November 2, 11:15PM-11:30PM ET","Bitcoin Up or Down - November 2, 11:15PM-11:30PM ET",9380.864287,2025-11-03 01:16:52.000000 UTC,2025-11-03 04:30:00.000000 UTC
537286,"Will Carney say ""Crypto"" or ""Bitcoin"" during Canadian Election Debate on April 17?",Canadian Election Debate Mentions: Carney,9374.13646,2025-04-14 21:36:56.000000 UTC,2025-04-17 12:00:00.000000 UTC
674439,"Bitcoin Up or Down - November 10, 2:00PM-2:15PM ET","Bitcoin Up or Down - November 10, 2:00PM-2:15PM ET",9370.457469,2025-11-10 16:01:56.000000 UTC,2025-11-10 19:15:00.000000 UTC
595479,"Will the price of Bitcoin be between $115,500 and $116,000 on September 12 at 8PM ET?","Bitcoin Price - September 12, 8PM ET",9368.932161,2025-09-12 18:00:00.000000 UTC,2025-09-13 00:00:00.000000 UTC
1523018,"Will Bitcoin dip to $64,000 on March 7?",What price will Bitcoin hit on March 7?,9365.677533,2026-03-07 11:33:37.000000 UTC,2026-03-08 05:00:00.000000 UTC
637711,"Bitcoin Up or Down - October 16, 4:45PM-5:00PM ET","Bitcoin Up or Down - October 16, 4:45PM-5:00PM ET",9365.602707,2025-10-16 17:47:10.000000 UTC,2025-10-16 21:00:00.000000 UTC
676169,"Bitcoin Up or Down - November 12, 8:00AM-12:00PM ET","Bitcoin Up or Down - November 12, 8:00AM-12:00PM ET",9363.380456,2025-11-11 13:01:41.000000 UTC,2025-11-12 17:00:00.000000 UTC
692154,"Bitcoin Up or Down - November 20, 4:00PM-4:15PM ET","Bitcoin Up or Down - November 20, 4:00PM-4:15PM ET",9361.17551,2025-11-19 21:02:23.000000 UTC,2025-11-20 21:15:00.000000 UTC
587702,"Will the price of Bitcoin be above $110,500 on September 4 at 12PM ET?","Bitcoin above ___ on September 4, 12PM ET?",9357.157349,2025-09-04 10:00:00.000000 UTC,2025-09-04 16:00:00.000000 UTC
1988297,"Will Bitcoin dip to $67,000 on April 15?",What price will Bitcoin hit on April 15?,9349.952469,2026-04-15 04:00:03.000000 UTC,2026-04-16 04:00:00.000000 UTC
253753,"$BTC price between $40,000-42,500 1 hour after ETF approval?",Bitcoin price 1hr after ETF approval?,9341.505928,2024-01-09 22:09:44.000000 UTC,2024-01-14 00:00:00.000000 UTC
617048,"Will the price of Bitcoin be above $108,000 on October 6?",Bitcoin above ___ on October 6?,9337.353834,2025-09-29 16:00:01.000000 UTC,2025-10-06 16:00:00.000000 UTC
636806,"Bitcoin Up or Down - October 15, 3:15PM-3:30PM ET","Bitcoin Up or Down - October 15, 3:15PM-3:30PM ET",9336.681814,2025-10-15 16:16:47.000000 UTC,2025-10-15 19:30:00.000000 UTC
659653,"Bitcoin Up or Down - November 1, 10:45AM-11:00AM ET","Bitcoin Up or Down - November 1, 10:45AM-11:00AM ET",9324.575902,2025-11-01 11:46:52.000000 UTC,2025-11-01 15:00:00.000000 UTC
701751,"Bitcoin Up or Down - November 25, 4:00PM-8:00PM ET","Bitcoin Up or Down - November 25, 4:00PM-8:00PM ET",9323.644431,2025-11-24 21:01:39.000000 UTC,2025-11-26 01:00:00.000000 UTC
647867,"Bitcoin Up or Down - October 24, 12:45PM-1:00PM ET","Bitcoin Up or Down - October 24, 12:45PM-1:00PM ET",9318.102313,2025-10-24 13:46:50.000000 UTC,2025-10-24 17:00:00.000000 UTC
902602,"Bitcoin Up or Down - December 11, 12PM ET","Bitcoin Up or Down - December 11, 12PM ET",9317.390891,2025-12-09 17:00:01.000000 UTC,2025-12-11 18:00:00.000000 UTC
2130386,"Bitcoin Up or Down - May 2, 12:00AM-4:00AM ET","Bitcoin Up or Down - May 2, 12:00AM-4:00AM ET",9316.850116,2026-05-01 04:07:06.000000 UTC,2026-05-02 08:00:00.000000 UTC
907020,"Will the price of Bitcoin be greater than $102,000 on December 17?",Bitcoin price on December 17?,9315.314685,2025-12-10 17:00:01.000000 UTC,2025-12-17 17:00:00.000000 UTC
905528,"Bitcoin Up or Down - December 12, 2AM ET","Bitcoin Up or Down - December 12, 2AM ET",9315.198104,2025-12-10 07:00:00.000000 UTC,2025-12-12 08:00:00.000000 UTC
663306,"Bitcoin Up or Down - November 3, 5:15PM-5:30PM ET","Bitcoin Up or Down - November 3, 5:15PM-5:30PM ET",9306.432423,2025-11-03 19:16:51.000000 UTC,2025-11-03 22:30:00.000000 UTC
2136040,"Bitcoin Up or Down - May 2, 9:00PM-9:15PM ET","Bitcoin Up or Down - May 2, 9:00PM-9:15PM ET",9303.62221200001,2026-05-02 01:07:28.000000 UTC,2026-05-03 01:15:00.000000 UTC
587496,"Will the price of Bitcoin be above $111,500 on September 4 at 4AM ET?","Bitcoin above ___ on September 4, 4AM ET?",9303.465,2025-09-04 02:00:01.000000 UTC,2025-09-04 08:00:00.000000 UTC
662123,"Bitcoin Up or Down - November 3, 1:45PM-2:00PM ET","Bitcoin Up or Down - November 3, 1:45PM-2:00PM ET",9302.188197,2025-11-03 15:48:37.000000 UTC,2025-11-03 19:00:00.000000 UTC
2137943,"Bitcoin Up or Down - May 3, 1:30AM-1:35AM ET","Bitcoin Up or Down - May 3, 1:30AM-1:35AM ET",9302.0499970000164,2026-05-02 05:37:27.000000 UTC,2026-05-03 05:35:00.000000 UTC
629268,"Bitcoin Up or Down - October 9, 9:30PM-9:45PM ET","Bitcoin Up or Down - October 9, 9:30PM-9:45PM ET",9298.987437,2025-10-09 22:31:45.000000 UTC,2025-10-10 01:45:00.000000 UTC
641252,"Bitcoin Up or Down - October 20, 4:45PM-5:00PM ET","Bitcoin Up or Down - October 20, 4:45PM-5:00PM ET",9298.389138,2025-10-20 17:46:52.000000 UTC,2025-10-20 21:00:00.000000 UTC
689340,"Bitcoin Up or Down - November 19, 10:30AM-10:45AM ET","Bitcoin Up or Down - November 19, 10:30AM-10:45AM ET",9293.832261,2025-11-18 15:32:28.000000 UTC,2025-11-19 15:45:00.000000 UTC
1943685,"Will Bitcoin reach $77,000 on April 11?",What price will Bitcoin hit on April 11?,9286.908359,2026-04-11 04:00:02.000000 UTC,2026-04-12 04:00:00.000000 UTC
595656,"Will the price of Bitcoin be between $116,000 and $116,500 on September 13 at 12AM ET?","Bitcoin Price - September 13, 12AM ET",9285.684794,2025-09-12 22:00:01.000000 UTC,2025-09-13 04:00:00.000000 UTC
654944,"Bitcoin Up or Down - October 29, 9:15AM-9:30AM ET","Bitcoin Up or Down - October 29, 9:15AM-9:30AM ET",9281.648464,2025-10-29 10:16:50.000000 UTC,2025-10-29 13:30:00.000000 UTC
1977004,"Will Bitcoin dip to $67,000 on April 14?",What price will Bitcoin hit on April 14?,9278.58828,2026-04-14 04:00:03.000000 UTC,2026-04-15 04:00:00.000000 UTC
683551,"Bitcoin Up or Down - November 15, 11:00PM-11:15PM ET","Bitcoin Up or Down - November 15, 11:00PM-11:15PM ET",9275.741242,2025-11-15 04:02:24.000000 UTC,2025-11-16 04:15:00.000000 UTC
666689,"Bitcoin Up or Down - November 5, 3:30PM-3:45PM ET","Bitcoin Up or Down - November 5, 3:30PM-3:45PM ET",9269.841507,2025-11-05 17:31:49.000000 UTC,2025-11-05 20:45:00.000000 UTC
651993,"Bitcoin Up or Down - October 27, 3:30PM-3:45PM ET","Bitcoin Up or Down - October 27, 3:30PM-3:45PM ET",9264.369813,2025-10-27 16:31:51.000000 UTC,2025-10-27 19:45:00.000000 UTC
588111,"Will the price of Bitcoin be above $113,000 on September 5 at 4AM ET?","Bitcoin above ___ on September 5, 4AM ET?",9260.639596,2025-09-05 02:00:00.000000 UTC,2025-09-05 08:00:00.000000 UTC
659371,"Bitcoin Up or Down - November 1, 2:00AM-2:15AM ET","Bitcoin Up or Down - November 1, 2:00AM-2:15AM ET",9260.264928,2025-11-01 03:01:52.000000 UTC,2025-11-01 06:15:00.000000 UTC
670005,"Bitcoin Up or Down - November 7, 5:30PM-5:45PM ET","Bitcoin Up or Down - November 7, 5:30PM-5:45PM ET",9250.100589,2025-11-07 19:31:55.000000 UTC,2025-11-07 22:45:00.000000 UTC
1786301,"Will Bitcoin reach $75,000 on March 30?",What price will Bitcoin hit on March 30?,9245.6415000000015,2026-03-30 04:00:01.000000 UTC,2026-03-31 04:00:00.000000 UTC
585208,Will the price of Bitcoin be between $106K and $107K on September 2 at 4PM ET?,"Bitcoin Price - September 2, 4PM ET",9242.828118,2025-09-01 17:09:24.000000 UTC,2025-09-02 20:00:00.000000 UTC
547861,Bitcoin Up or Down – May 29 (10 PM ET Candle),Bitcoin Up or Down – May 29 (10 PM ET Candle),9241.08887,2025-05-28 13:43:25.000000 UTC,2025-05-29 12:00:00.000000 UTC
618000,"Bitcoin Up or Down - September 30, 11:45AM-12:00PM ET","Bitcoin Up or Down - September 30, 11:45AM-12:00PM ET",9240.967351,2025-09-30 12:46:49.000000 UTC,2025-09-30 16:00:00.000000 UTC
687350,"Will the price of Bitcoin be between $102,000 and $104,000 on November 24?",Bitcoin price on November 24?,9233.831277,2025-11-17 17:00:01.000000 UTC,2025-11-24 17:00:00.000000 UTC
