event_title,question,volume,created_at,end_date,closed
Champions League Final: Man of the Match,Will Bradley Barcola be named the Champions League Final man of the match?,1320.820145,2025-05-07 19:09:51.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Arsenal qualify for the League Phase of the 2026-27 UEFA Champions League?,1271.4006999999997,2026-03-30 22:58:50.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will Union Berlin qualify for the League Phase of the 2026-27 UEFA Champions League?,1259.776,2026-04-02 21:25:56.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: Most Goal Contributions,Will Marcus Rashford have the most goal contributions in the 2025-26 Champions League?,1255.2637659999998,2026-02-20 01:07:43.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Udinese qualify for the League Phase of the 2026-27 UEFA Champions League?,1242.22646,2026-04-02 21:59:02.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: Most Goal Contributions,Will Harry Kane have the most goal contributions in the 2025-26 Champions League?,1184.6091170000004,2026-02-20 01:07:43.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Goal Contributions,Will Michael Olise have the most goal contributions in the 2025-26 Champions League?,1179.6444070000002,2026-02-20 01:07:49.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will PSG win 6-2?,1160.0,2025-05-30 21:54:02.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Sunderland qualify for the League Phase of the 2026-27 UEFA Champions League?,1152.201165,2026-03-30 22:58:53.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will Inter Milan win 6-4?,1146.0,2025-05-30 21:54:05.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Will PSG or Manchester City win their Champions League match on September 28?,Will PSG or Manchester City win their Champions League match on September 28?,1127.103509,2021-09-21 16:24:43.000000 UTC,2021-09-28 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will Inter Milan win 5-2?,1120.0,2025-05-30 21:53:58.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Who will win the ‘21-22 UEFA Champions League?,Will Chelsea win the 2021-22 UEFA Champions League?,1110.77001,2022-01-11 01:14:40.000000 UTC,2022-05-28 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights,1107.67,2026-04-02 16:02:08.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will PSG win 3-2?,1062.1924,2025-05-30 21:53:52.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Champions League Final: Man of the Match,Will João Neves be named the Champions League Final man of the match?,1053.575214,2025-05-07 19:09:54.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Toss Match Double,T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Toss Match Double Perth United Warriors Winner,1047.621121,2026-04-09 16:01:35.000000 UTC,2026-04-16 23:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Leeds United qualify for the League Phase of the 2026-27 UEFA Champions League?,1040.700199,2026-03-30 22:58:53.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Champions League Final: Goal Scorers,Will Goncalo Ramos score a goal in the 2025 Champions League Final?,1026.040783,2025-05-21 06:30:04.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
UEFA Champions League: Most Red Cards,Will Álvaro Fernández Carreras record the most red cards in 2025-26 UEFA Champions League?,1017.65496,2026-02-20 00:31:59.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Bournemouth qualify for the League Phase of the 2026-27 UEFA Champions League?,1001.663156,2026-03-30 22:58:50.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will Inter Milan win 6-0?,1000.0,2025-05-30 21:54:01.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will Inter Milan win 5-1?,1000.0,2025-05-30 21:53:58.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Most Assists,Will Carlos Forbs record the most assists in the 2025-26 UEFA Champions League?,998.0,2026-02-20 00:51:30.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Newcastle United qualify for the League Phase of the 2026-27 UEFA Champions League?,930.76,2026-03-30 22:58:54.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: Team to advance to semis,Will Manchester City reach the UEFA Champions League semifinal?,925.165992,2026-03-09 18:03:47.000000 UTC,2026-05-07 00:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Celta Vigo qualify for the League Phase of the 2026-27 UEFA Champions League?,919.456466,2026-04-02 20:30:16.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Serie A: Team to qualify for UEFA Champions League,Will Atalanta qualify for the League Phase of the 2026-27 UEFA Champions League?,906.54,2026-04-02 21:58:56.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: September 7,Champions League: Who will win the Inter vs. Bayern game on September 7?,894.395334,2022-09-07 15:51:47.000000 UTC,2022-09-07 00:00:00.000000 UTC,1
UEFA Champions League: Most Goal Contributions,Will Julian Álvarez have the most goal contributions in the 2025-26 Champions League?,877.03638200000012,2026-02-20 01:07:46.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Goal Contributions,Will Khvicha Kvaratskhelia have the most goal contributions in the 2025-26 Champions League?,874.75132600000006,2026-02-20 01:07:49.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Serie A: Team to qualify for UEFA Champions League,Will Inter Milan qualify for the League Phase of the 2026-27 UEFA Champions League?,871.3,2026-04-02 21:58:59.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: Will the sum of goals in Villareal CF v. Manchester United be 3 or more?,UEFA Champions League: Will the sum of goals in Villareal CF v. Manchester United be 3 or more?,862.697578,2021-11-22 15:30:45.000000 UTC,2021-11-23 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Manchester City qualify for the League Phase of the 2026-27 UEFA Champions League?,858.39937,2026-03-30 22:58:53.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: Most Goal Contributions,Will Kylian Mbappé have the most goal contributions in the 2025-26 Champions League?,840.69541000000027,2026-02-20 01:07:41.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will PSG win 5-3?,820.0,2025-05-30 21:53:59.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will Bayern Munich qualify for the League Phase of the 2026-27 UEFA Champions League?,796.343149,2026-04-02 21:25:53.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Champions League: Which teams advance to round of 16?,Will Chelsea advance to the round of 16?,791.809312,2025-09-17 20:26:36.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Champions League Winner,Will Bayern Munich win the 2023 Champions League?,762.335192,2023-02-24 08:44:36.000000 UTC,2023-06-09 00:00:00.000000 UTC,1
UEFA Champions League: Most Goal Contributions,Will Gabriel Martinelli have the most goal contributions in the 2025-26 Champions League?,746.43000000000029,2026-02-20 01:07:45.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Top Scorer (Club),Will Borussia Dortmund score the most goals in 2025-26 UEFA Champions League?,742.68,2026-02-19 23:14:16.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will PSG win 6-3?,720.0,2025-05-30 21:54:04.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will Eintracht Frankfurt qualify for the League Phase of the 2026-27 UEFA Champions League?,716.81819999999993,2026-04-02 21:25:54.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
2025-26 Basketball Champions League: Winner,Will ERA Nymburk win the 2025-26 Basketball Champions League?,711.56,2026-04-02 19:24:19.000000 UTC,2026-05-24 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will Inter Milan win 3-2?,704.706287,2025-05-30 21:53:52.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
UEFA Champions League: September 7,Champions League: Who will win the Napoli vs. Liverpool game on September 7?,700.86079,2022-09-07 15:55:05.000000 UTC,2022-09-07 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes Draw,697.24,2026-04-04 16:02:19.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Paris Saint-Germain (PSG) score the most goals in 2025-26 UEFA Champions League?,673.63207000000011,2026-02-19 23:14:22.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double Everest Falcons Winner,672.24,2026-04-04 16:02:18.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
Champions League Final: Goal Scorers,Will Nuno Mendes score a goal in the 2025 Champions League Final?,671.62074,2025-05-21 06:30:08.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
UEFA Champions League: Most Red Cards,Will Santiago Hezze record the most red cards in 2025-26 UEFA Champions League?,668.259216,2026-02-20 00:32:00.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Player of the Match Awards,Will Francisco Trincão record the most Player of the Match awards during the 2025 UEFA Champions League?,667.10808400000008,2026-02-19 22:06:10.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will Inter Milan win 4-3?,666.666665,2025-05-30 21:53:56.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Atlético Madrid score the most goals in 2025-26 UEFA Champions League?,663.53811,2026-02-19 23:14:15.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will PSG win 6-4?,646.0,2025-05-30 21:54:05.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will Inter Milan win 6-5?,640.0,2025-05-30 21:54:06.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Most Assists,Will Vinícius Júnior record the most assists in the 2025-26 UEFA Champions League?,639.46103900000014,2026-02-20 00:51:19.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Bundesliga: Team to qualify for UEFA Champions League,Will Borussia Dortmund qualify for the League Phase of the 2026-27 UEFA Champions League?,621.2581,2026-04-02 21:25:53.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will Inter Milan win 6-2?,620.0,2025-05-30 21:54:03.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will PSG win 5-4?,620.0,2025-05-30 21:54:00.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter Iconic Super Knights Winner,618.36200000000008,2026-04-02 16:02:11.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Mallorca qualify for the League Phase of the 2026-27 UEFA Champions League?,614.31999999999994,2026-04-02 20:30:16.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will PSG win 4-0?,612.160094,2025-05-30 21:53:53.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Lazio qualify for the League Phase of the 2026-27 UEFA Champions League?,604.779,2026-04-02 21:58:59.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will VfB Stuttgart advance to the Round of 16 in the 2024-25 UEFA Champions League?,598.47817,2025-01-28 00:30:30.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double New York Liberty Xi Winner,575.41,2026-04-03 16:01:26.000000 UTC,2026-04-11 23:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Liverpool score the most goals in 2025-26 UEFA Champions League?,570.310789,2026-02-19 23:14:11.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will West Ham United qualify for the League Phase of the 2026-27 UEFA Champions League?,569.72,2026-03-30 22:58:55.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Tottenham Hotspur qualify for the League Phase of the 2026-27 UEFA Champions League?,558.654,2026-03-30 22:58:55.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will FSV Mainz 05 qualify for the League Phase of the 2026-27 UEFA Champions League?,539.066,2026-04-02 21:25:56.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Champions League (02/22/2023),Will Manchester City beat Leipzig? (02/22/2023),535.768855,2023-02-14 21:54:55.000000 UTC,2023-02-21 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter Draw,531.46399999999994,2026-04-02 16:02:11.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
UEFA Champions League: Most Player of the Match Awards,Will Virgil van Dijk record the most Player of the Match awards during the 2025 UEFA Champions League?,521.115713,2026-02-19 22:06:03.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Real Sociedad qualify for the League Phase of the 2026-27 UEFA Champions League?,520.33067,2026-04-02 20:30:15.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Who will win the ‘21-22 UEFA Champions League?,Will PSG win the 2021-22 UEFA Champions League?,519.861442,2022-01-11 01:15:56.000000 UTC,2022-05-28 00:00:00.000000 UTC,1
Champions League (02/22/2023),Will Inter beat Porto? (02/22/2023),508.700637,2023-02-14 21:54:55.000000 UTC,2023-02-21 00:00:00.000000 UTC,1
UEFA Champions League: Most Red Cards,Will Martín Zubimendi record the most red cards in 2025-26 UEFA Champions League?,504.65984,2026-02-20 00:32:02.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
EPL: Team to qualify for UEFA Champions League,Will Manchester United qualify for the League Phase of the 2026-27 UEFA Champions League?,496.518548,2026-03-30 22:58:54.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter Draw,486.343,2026-04-03 16:01:24.000000 UTC,2026-04-11 04:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Arsenal score the most goals in 2025-26 UEFA Champions League?,482.717594,2026-02-19 23:14:10.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
T20 Brisbane Champions League: New York Liberty Xi vs Melbourne Pirates,T20 Brisbane Champions League: New York Liberty Xi vs Melbourne Pirates,474.327352,2026-04-12 16:01:50.000000 UTC,2026-04-19 23:00:00.000000 UTC,1
UEFA Champions League: Most Cards,Will Álvaro Fernández Carreras record the most cards in 2025-26 UEFA Champions League?,473.01,2026-02-20 00:11:16.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Champions League Final: Goal Scorers,Will Vitinha score a goal in the 2025 Champions League Final?,467.829187,2025-05-21 06:30:07.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Levante qualify for the League Phase of the 2026-27 UEFA Champions League?,459.894,2026-04-02 20:30:18.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: Most Player of the Match Awards,Will Nuno Mendes record the most Player of the Match awards during the 2025 UEFA Champions League?,457.43727100000007,2026-02-19 22:06:03.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Red Cards,Will Mikel Merino record the most red cards in 2025-26 UEFA Champions League?,442.954228,2026-02-20 00:32:02.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
